Date,Open,High,Low,Close,Adj Close,Volume
2015-03-10,165.19,169.2,163.39,165.52,138.42,17286410
2015-03-11,165.6,166.66,163.28,164.58,137.63,13969840
2015-03-12,165.8,166.7,163.92,164.64,137.68,8946110
2015-03-13,166.25,166.58,159.5,160.67,134.36,13538380
2015-03-16,161.4,163.98,159.5,162.77,136.12,12452355
2015-03-17,164.3,167.76,163.3,166.64,139.36,12641860
2015-03-18,167.4,171.78,165.76,171.14,143.12,21565815
2015-03-19,172.6,174.12,165.07,166.8,139.49,19070450
2015-03-20,165.79,168.4,163.31,166.41,139.16,16854390
2015-03-23,167.28,167.8,164.72,165.84,138.69,8688850
2015-03-24,165.74,167.2,162.44,164.53,137.59,21492620
2015-03-25,164.6,165.4,160.8,161.3,134.89,14640920
2015-03-26,160.2,164.6,158.41,161.27,134.87,42225610
2015-03-27,162.56,164.4,156.64,163.2,136.48,28115590
2015-03-30,163.87,165.54,163.0,164.59,137.64,12687060
2015-03-31,165.54,166.78,162.16,163.15,136.44,14274760
2015-04-01,162.44,170.2,161.62,169.55,141.79,14082540
2015-04-06,170.01,171.56,168.2,169.18,141.48,11597585
2015-04-07,170.5,170.5,167.09,168.16,140.63,13655825
2015-04-08,168.76,168.76,163.8,164.12,137.25,19859170
2015-04-09,165.2,168.76,164.37,168.34,140.78,19811865
2015-04-10,169.29,170.08,167.61,168.52,140.93,11584115
2015-04-13,168.78,169.36,167.13,168.34,140.78,9860795
2015-04-15,168.86,172.8,167.2,169.13,141.44,17151840
2015-04-16,169.73,170.92,167.08,170.16,142.3,12454880
2015-04-17,170.07,170.07,161.24,161.88,135.38,20015130
2015-04-20,162.58,163.14,155.01,157.58,131.78,22838400
2015-04-21,156.53,160.6,154.36,156.75,131.09,17859615
2015-04-22,158.0,160.32,155.24,159.21,133.14,34472565
2015-04-23,161.0,171.0,160.98,170.26,142.38,66203965
2015-04-24,170.8,170.94,164.1,164.79,137.81,25613130
2015-04-27,165.56,166.04,160.77,162.22,135.66,15325245
2015-04-28,161.76,166.36,161.1,165.29,138.23,24754225
2015-04-29,164.8,168.98,164.0,166.91,139.58,16815610
2015-04-30,166.32,169.76,165.39,167.89,140.4,32475555
2015-05-04,169.4,171.84,168.0,170.78,142.82,10958590
2015-05-05,170.4,173.11,169.84,171.49,143.41,11601860
2015-05-06,170.0,170.8,163.4,164.21,137.32,15416255
2015-05-07,163.96,163.96,157.64,159.68,133.54,16180565
2015-05-08,161.3,165.9,160.69,165.22,138.17,17101355
2015-05-11,166.4,169.68,165.4,168.87,141.22,10048910
2015-05-12,168.7,168.7,163.8,164.53,137.59,11975115
2015-05-13,165.2,169.95,165.12,168.15,140.62,19426025
2015-05-14,167.88,169.0,165.28,167.76,140.29,15087310
2015-05-15,168.88,172.86,168.32,169.91,142.09,17026980
2015-05-18,170.74,173.76,170.41,172.91,144.6,11991900
2015-05-19,172.8,175.55,171.6,172.81,144.52,17563885
2015-05-20,173.34,175.8,173.2,174.96,146.31,11868010
2015-05-21,173.99,174.2,170.58,172.16,151.78,9573470
2015-05-22,172.76,174.5,172.24,173.37,152.85,9091245
2015-05-25,173.4,173.65,170.11,170.54,150.35,6228425
2015-05-26,171.24,172.9,169.05,172.15,151.77,8637040
2015-05-27,169.6,174.8,169.6,174.18,153.56,9011875
2015-05-28,174.34,175.18,171.22,171.81,151.47,15283635
2015-05-29,172.14,176.87,172.14,176.46,155.57,10859570
2015-06-01,176.98,179.5,175.62,175.91,155.09,12704125
2015-06-02,176.59,176.61,168.27,169.14,149.12,16620215
2015-06-03,168.6,168.74,165.0,165.88,146.24,21569610
2015-06-04,167.0,167.18,164.05,165.43,145.85,16055485
2015-06-05,165.4,168.2,163.63,164.68,145.19,13471950
2015-06-08,166.0,166.1,163.11,164.52,145.04,10556045
2015-06-09,164.58,167.1,163.64,164.64,145.15,11576335
2015-06-10,164.6,167.28,164.6,166.69,146.96,8792205
2015-06-11,168.0,168.69,160.4,160.92,141.87,15458335
2015-06-12,159.78,162.17,158.8,161.09,142.02,15189245
2015-06-15,162.38,163.0,159.61,160.71,141.69,9629465
2015-06-16,160.8,163.8,159.22,163.1,143.79,10452720
2015-06-17,164.0,164.74,162.32,163.42,144.07,10595150
2015-06-18,162.1,165.68,161.43,164.93,145.41,15115310
2015-06-19,165.2,166.95,164.4,165.98,146.33,9672370
2015-06-22,167.16,172.8,167.02,171.88,151.53,16062505
2015-06-23,172.18,173.96,171.16,173.28,152.77,12920395
2015-06-24,172.2,174.76,170.5,172.01,151.65,9633250
2015-06-25,171.48,173.0,169.6,171.73,151.4,9546750
2015-06-26,170.4,171.12,167.92,170.15,150.01,8739610
2015-06-29,166.6,168.0,164.8,167.51,147.68,13008910
2015-06-30,167.8,169.2,166.81,168.77,148.79,10901255
2015-07-01,168.78,174.3,168.33,173.41,152.88,10008360
2015-07-02,173.6,175.6,173.4,173.94,153.35,12745860
2015-07-03,173.96,174.91,172.44,174.27,153.64,5434175
2015-07-06,171.94,174.14,171.0,173.91,153.32,9839550
2015-07-07,174.0,175.58,171.25,172.4,151.99,8516965
2015-07-08,170.0,170.53,158.44,159.5,140.62,51260720
2015-07-09,161.8,164.0,159.0,159.96,141.02,30729465
2015-07-10,161.59,162.87,160.8,161.97,142.8,12458255
2015-07-13,163.0,164.02,157.6,162.9,143.62,23861560
2015-07-14,163.0,164.38,161.2,162.4,143.18,13142700
2015-07-15,162.34,163.0,160.2,160.86,141.82,13717715
2015-07-16,161.6,167.14,160.96,166.07,146.41,28100665
2015-07-17,164.2,167.2,162.4,164.91,145.39,21185955
2015-07-20,165.18,165.4,162.8,163.59,144.22,10734130
2015-07-21,164.0,164.51,161.01,161.53,142.41,7971710
2015-07-22,161.4,164.98,160.22,164.62,145.13,13214535
2015-07-23,164.4,166.4,163.01,164.07,144.65,9892340
2015-07-24,164.2,165.5,161.2,161.63,142.5,12759565
2015-07-27,161.6,161.87,156.45,157.06,138.47,16092860
2015-07-28,157.59,159.99,156.82,158.99,140.17,10796865
2015-07-29,160.38,164.2,159.2,163.22,143.9,32223395
2015-07-30,164.4,165.18,161.76,162.5,143.26,19520480
2015-07-31,163.58,168.16,162.82,165.79,146.16,21541175
2015-08-03,166.99,168.18,164.85,166.65,146.92,19091075
2015-08-04,166.3,168.7,165.01,168.33,148.4,18714140
2015-08-05,168.8,169.29,165.84,166.12,146.45,6614900
2015-08-06,166.6,167.28,165.0,165.52,145.93,7253480
2015-08-07,165.6,165.94,163.87,164.29,144.84,6664450
2015-08-10,164.8,166.86,162.42,163.35,144.01,11091580
2015-08-11,164.0,164.6,159.4,159.73,140.82,12570600
2015-08-12,158.96,159.0,153.34,154.0,135.77,15414625
2015-08-13,156.0,157.0,151.44,152.43,134.39,17850695
2015-08-14,153.2,159.76,153.0,159.36,140.5,18962485
2015-08-17,159.39,160.5,156.68,158.12,139.4,7442630
2015-08-18,158.99,160.0,156.35,157.2,138.59,9974165
2015-08-19,157.6,157.92,154.31,154.85,136.52,8477175
2015-08-20,154.8,155.16,140.66,144.01,126.96,34706850
2015-08-21,141.79,141.8,135.86,138.43,122.04,47775905
2015-08-24,132.6,132.6,119.0,125.94,111.03,49036520
2015-08-25,129.6,136.99,127.5,136.14,120.02,35878850
2015-08-26,136.14,139.0,132.56,136.33,120.19,28419915
2015-08-27,140.94,141.0,133.72,137.52,121.24,30871450
2015-08-28,139.97,140.36,131.76,135.34,119.32,29301755
2015-08-31,135.39,138.85,134.2,137.89,121.57,14909355
2015-09-01,135.98,135.98,130.56,133.28,117.5,20935610
2015-09-02,135.0,135.44,130.46,131.85,116.24,18930000
2015-09-03,133.2,135.28,132.16,134.34,118.44,15062695
2015-09-04,133.0,133.6,127.0,129.44,114.12,18705090
2015-09-07,129.8,131.25,128.22,130.14,114.73,13447880
2015-09-08,131.28,140.18,130.64,139.37,122.87,34189085
2015-09-09,143.55,144.78,142.0,143.31,126.35,30508645
2015-09-10,139.0,143.94,138.2,142.6,125.72,17735250
2015-09-11,143.94,145.27,140.87,142.19,125.36,15170375
2015-09-14,142.0,146.82,141.26,146.33,129.01,16565705
2015-09-15,146.54,148.25,145.07,145.59,128.36,16110920
2015-09-16,147.0,152.08,147.0,151.69,133.73,27152445
2015-09-18,154.6,155.8,152.72,154.33,136.06,26829095
2015-09-21,151.93,154.56,151.18,153.44,135.28,16264740
2015-09-22,154.4,154.76,144.6,146.65,129.29,19125910
2015-09-23,144.6,148.78,142.85,147.65,130.17,28532335
2015-09-24,147.54,148.7,143.72,144.18,127.11,18338545
2015-09-28,144.0,148.3,144.0,145.98,128.7,17370665
2015-09-29,144.02,149.8,140.55,147.72,130.23,38504095
2015-09-30,148.86,150.87,144.66,145.94,128.66,21025405
2015-10-01,147.8,147.88,143.0,145.72,128.47,18723595
2015-10-05,146.55,150.6,146.55,150.05,132.29,16198610
2015-10-06,150.48,151.32,147.38,148.62,131.03,13222105
2015-10-07,148.62,149.13,146.72,147.15,129.73,12428940
2015-10-08,146.6,147.1,144.09,145.47,128.25,13806750
2015-10-09,146.66,148.38,144.02,145.13,127.95,13380905
2015-10-12,145.86,147.3,144.12,144.75,127.61,11647585
2015-10-13,145.18,147.22,144.8,146.76,129.39,15112280
2015-10-14,146.6,148.52,146.0,147.74,130.25,9671405
2015-10-15,148.4,152.22,148.4,151.83,133.86,19755775
2015-10-16,152.0,154.94,150.45,154.71,136.4,16218250
2015-10-19,154.57,155.19,153.22,154.09,135.85,9387355
2015-10-20,154.18,155.74,152.27,154.02,135.79,13621220
2015-10-21,154.0,155.08,151.4,153.06,134.94,9432540
2015-10-23,154.52,156.0,152.8,154.23,135.97,12371450
2015-10-26,154.8,155.2,148.72,149.24,131.57,11315700
2015-10-27,149.2,151.26,148.4,150.26,132.47,13654945
2015-10-28,148.2,149.69,143.36,145.53,128.3,20105845
2015-10-29,145.98,149.52,141.55,148.72,131.11,59974035
2015-10-30,149.98,153.13,148.8,151.73,133.77,20048755
2015-11-02,151.04,154.7,150.48,154.4,136.12,13308240
2015-11-03,155.08,156.3,153.3,155.86,137.41,15156160
2015-11-04,156.8,158.0,156.04,156.75,138.19,12395670
2015-11-05,156.0,156.1,151.82,152.4,134.36,12105005
2015-11-06,152.44,154.74,150.0,151.69,133.73,12841760
2015-11-09,148.8,153.64,147.06,152.39,134.35,19696955
2015-11-10,151.03,153.3,147.42,147.93,130.42,11980700
2015-11-13,150.7,151.5,146.7,147.62,130.14,19647750
2015-11-16,147.2,150.6,147.02,150.19,132.41,12772960
2015-11-17,151.28,151.48,147.4,149.13,131.48,15427460
2015-11-18,149.13,150.2,144.04,144.61,127.49,13495465
2015-11-19,145.7,146.98,144.82,146.68,129.32,16618620
2015-11-20,146.67,148.32,145.02,146.24,128.93,13068955
2015-11-23,146.8,148.95,146.42,148.13,130.59,11223220
2015-11-24,148.0,149.64,147.58,148.83,131.21,12498670
2015-11-26,149.39,150.8,149.04,149.96,132.21,14841055
2015-11-27,150.2,153.94,149.77,152.54,134.48,12464520
2015-11-30,152.4,154.2,152.4,153.4,135.24,11087220
2015-12-01,154.0,154.4,151.74,152.04,134.04,10485970
2015-12-02,152.44,152.74,149.6,150.13,132.36,9236230
2015-12-03,149.0,151.78,149.0,150.41,132.6,10662525
2015-12-04,149.0,150.24,147.71,148.0,130.48,8180645
2015-12-07,148.98,149.18,146.5,146.98,129.58,7792800
2015-12-08,146.2,147.0,144.72,145.15,127.97,7330215
2015-12-09,145.0,146.98,142.69,143.34,126.37,10317275
2015-12-10,143.98,144.36,140.46,141.42,124.68,16252330
2015-12-11,141.8,142.74,134.45,136.12,120.01,28722100
2015-12-14,135.82,137.8,133.6,136.65,120.47,17360285
2015-12-15,137.6,138.84,135.15,138.27,121.9,13407435
2015-12-16,139.4,142.12,138.85,139.71,123.17,18151740
2015-12-17,141.6,144.75,141.14,144.22,127.15,18659360
2015-12-18,143.58,145.49,142.72,143.74,126.72,16685490
2015-12-21,143.4,145.3,143.38,143.77,126.75,9460115
2015-12-22,143.99,145.56,142.4,142.79,125.89,8068060
2015-12-23,143.6,145.2,143.6,144.95,127.79,8680400
2015-12-24,145.23,145.88,144.02,144.87,127.72,6064000
2015-12-28,145.18,147.22,145.04,146.59,129.24,8447475
2015-12-29,146.89,147.19,145.6,146.29,128.97,7058305
2015-12-30,146.76,147.38,146.02,146.85,129.47,6045445
2015-12-31,146.82,147.3,144.68,145.16,127.98,6457360
2016-01-01,145.53,147.1,144.55,146.49,129.15,4988895
2016-01-04,145.98,145.98,140.22,141.15,124.44,12693585
2016-01-05,141.8,142.62,139.68,141.54,124.78,10345630
2016-01-06,142.39,143.38,140.3,140.77,124.11,8329590
2016-01-07,138.58,138.58,135.14,135.77,119.7,12052960
2016-01-08,137.0,139.8,136.67,138.74,122.32,12796475
2016-01-11,137.0,140.93,135.25,138.9,122.46,14801465
2016-01-12,139.51,139.89,133.68,134.59,118.66,15401165
2016-01-13,136.3,137.97,132.02,136.54,120.38,24823865
2016-01-14,134.59,135.73,132.4,134.84,118.88,17869410
2016-01-15,136.0,136.72,132.02,132.74,117.03,18152225
2016-01-18,132.2,134.01,130.34,131.2,115.67,18905815
2016-01-19,132.6,137.3,131.5,136.25,120.12,24393180
2016-01-20,134.78,135.16,126.31,129.25,113.95,26445660
2016-01-21,131.01,134.6,129.49,130.86,115.37,20534760
2016-01-22,133.4,137.94,132.35,136.8,120.61,16567570
2016-01-25,138.38,139.02,134.7,135.5,119.46,9817820
2016-01-27,136.02,136.96,133.0,135.61,119.56,10075060
2016-01-28,135.97,137.28,133.53,134.31,118.41,16022000
2016-01-29,132.6,149.9,130.23,149.36,131.68,87063495
2016-02-01,150.88,155.16,148.9,154.48,136.19,55294340
2016-02-02,154.48,157.0,152.08,152.86,134.76,32985285
2016-02-03,150.27,157.8,150.01,155.54,137.13,29323850
2016-02-04,156.94,157.59,150.85,151.87,133.89,29722165
2016-02-05,151.84,155.98,151.84,155.41,137.01,15978405
2016-02-08,155.04,157.9,153.0,153.67,135.48,16112350
2016-02-09,151.71,153.78,148.3,149.37,131.69,19050925
2016-02-10,148.42,149.35,145.52,147.07,129.66,21933695
2016-02-11,147.0,147.96,141.92,142.89,125.97,15571410
2016-02-12,144.0,146.59,138.44,145.69,128.44,22277665
2016-02-15,147.04,152.36,147.03,150.68,132.84,18884615
2016-02-16,151.69,151.86,146.2,146.77,129.4,16563985
2016-02-17,146.58,146.58,140.24,144.07,127.02,26398540
2016-02-18,145.6,147.18,141.28,142.85,125.94,16055755
2016-02-19,142.2,144.72,141.71,142.51,125.64,11826110
2016-02-22,143.2,144.1,141.84,142.55,125.68,8648975
2016-02-23,142.5,143.45,136.24,137.27,121.02,21500155
2016-02-24,136.77,140.75,134.41,138.13,121.78,20841410
2016-02-25,138.96,139.01,133.32,134.1,118.23,22305795
2016-02-26,136.46,138.4,133.78,137.31,121.06,20627085
2016-02-29,137.59,140.8,132.67,137.8,121.49,24929325
2016-03-01,139.36,144.36,138.19,143.88,126.85,20408715
2016-03-02,146.2,152.35,146.1,151.05,133.17,26665300
2016-03-03,151.8,152.0,148.22,151.53,133.59,20116495
2016-03-04,151.2,153.9,149.05,151.81,133.84,19092795
2016-03-08,153.8,153.91,150.32,151.91,133.93,21291635
2016-03-09,151.0,158.68,150.26,158.12,139.4,30298510
2016-03-10,158.8,160.19,156.9,158.28,139.54,18269590
2016-03-11,157.4,160.96,157.12,160.12,141.17,20752680
2016-03-14,161.0,162.0,159.4,160.4,141.41,12531405
2016-03-15,160.2,163.4,159.41,162.19,142.99,18064305
2016-03-16,161.4,163.1,159.1,160.88,141.84,16745200
2016-03-17,162.22,163.76,158.6,159.91,140.98,15460550
2016-03-18,160.2,163.5,159.15,162.85,143.57,13220715
2016-03-21,163.6,166.9,162.55,166.37,146.68,17150930
2016-03-22,166.2,167.55,164.53,166.44,146.74,13091505
2016-03-23,166.0,170.37,165.29,169.85,149.74,20967780
2016-03-28,168.63,171.98,167.1,168.45,148.51,17251110
2016-03-29,168.2,170.88,167.2,169.27,149.23,9845555
2016-03-30,170.7,174.0,169.71,173.26,152.75,13545105
2016-03-31,172.5,175.0,171.71,173.01,152.53,31232455
2016-04-01,172.6,173.1,170.48,171.12,150.86,14136725
2016-04-04,171.18,173.98,171.0,173.59,153.04,16196910
2016-04-05,172.0,173.02,165.3,165.84,146.21,22500685
2016-04-06,167.0,168.43,165.65,166.81,147.06,16484090
2016-04-07,167.79,168.8,166.2,167.1,147.32,9215225
2016-04-08,167.4,170.7,166.64,169.88,149.77,11833340
2016-04-11,170.6,172.49,169.57,171.93,151.58,9609845
2016-04-12,171.96,173.66,170.64,171.86,151.52,8861115
2016-04-13,173.42,175.0,173.15,174.03,153.43,8343925
2016-04-18,172.4,179.4,172.22,178.71,157.55,19491185
2016-04-20,178.94,178.94,175.4,176.38,155.5,15352350
2016-04-21,177.68,179.65,175.32,176.27,155.4,14804655
2016-04-22,176.0,177.58,174.53,175.15,154.42,9580800
2016-04-25,175.42,177.1,174.23,175.73,154.93,7570435
2016-04-26,176.0,182.96,175.12,182.14,160.58,16571225
2016-04-27,183.0,184.6,179.6,183.1,161.42,51044735
2016-04-28,183.27,190.34,183.2,189.11,166.72,66735715
2016-04-29,189.6,190.49,185.74,188.59,166.26,21534815
2016-05-02,189.58,191.52,188.3,188.99,166.62,19933955
2016-05-03,189.3,190.36,185.6,186.24,164.19,14613445
2016-05-04,186.2,186.78,182.88,183.52,161.8,24070805
2016-05-05,183.8,186.64,181.13,182.43,160.83,33803715
2016-05-06,181.8,183.98,181.18,182.04,160.49,11919815
2016-05-09,182.96,189.6,182.68,189.24,166.84,23103750
2016-05-10,189.8,190.58,187.62,189.95,167.46,16215080
2016-05-11,187.25,192.48,185.6,191.27,168.63,22916480
2016-05-12,191.2,193.48,190.02,191.01,168.4,13195830
2016-05-13,191.21,192.18,188.82,190.11,167.61,15825760
2016-05-16,190.59,197.42,189.04,196.06,172.85,26057460
2016-05-17,197.74,199.97,193.54,193.99,171.03,32223600
2016-05-18,193.28,195.53,192.57,194.25,171.25,14691410
2016-05-19,194.34,197.4,192.9,193.38,170.49,15444495
2016-05-20,194.98,196.3,192.9,195.54,172.39,13374215
2016-05-23,196.55,197.0,194.9,195.62,172.46,11301460
2016-05-24,195.01,197.11,194.23,195.4,172.27,10828000
2016-05-25,197.0,199.84,197.0,199.2,175.62,12132775
2016-05-26,200.0,205.2,199.42,204.21,180.04,16518240
2016-05-27,205.0,208.36,203.6,205.1,180.82,18491290
2016-05-30,204.88,206.97,204.26,205.39,190.36,14618760
2016-05-31,205.4,209.2,203.98,206.6,191.48,57458505
2016-06-01,206.3,206.78,201.11,203.58,188.68,12213510
2016-06-02,202.85,210.5,202.33,209.81,194.45,14912165
2016-06-03,211.0,211.96,208.42,209.88,194.52,15162245
2016-06-06,210.0,213.8,208.91,212.94,197.35,16298060
2016-06-07,214.5,217.07,212.42,213.24,197.63,32603455
2016-06-08,213.1,213.22,208.98,210.76,195.33,14662560
2016-06-09,210.76,211.94,207.33,208.01,192.79,13298390
2016-06-10,208.52,213.68,208.12,212.66,197.1,17476725
2016-06-13,211.59,214.35,210.48,213.03,197.44,13488360
2016-06-14,213.02,214.34,211.51,212.92,197.34,7728830
2016-06-15,213.71,214.69,211.42,214.18,198.5,9095765
2016-06-16,213.2,213.47,209.49,212.11,196.59,11322575
2016-06-17,213.0,215.0,212.0,214.17,198.49,10541745
2016-06-20,211.59,215.8,211.07,215.05,199.31,7533270
2016-06-21,215.61,216.0,213.27,214.28,198.6,7588760
2016-06-22,215.0,216.32,213.36,215.77,199.98,10105465
2016-06-23,215.26,223.0,215.26,222.16,205.9,19308820
2016-06-24,212.45,217.29,208.4,216.1,200.28,26805430
2016-06-27,214.09,217.98,213.99,215.15,199.4,14452850
2016-06-28,216.58,216.58,212.49,213.98,198.32,12291115
2016-06-29,215.0,216.76,214.0,214.54,198.84,11630900
2016-06-30,216.38,222.0,214.9,221.42,205.21,16237150
2016-07-01,222.53,226.8,221.31,225.94,209.4,12687335
2016-07-04,227.0,228.0,223.0,223.52,207.16,10167140
2016-07-05,223.78,226.4,222.6,225.28,208.79,7817760
2016-07-07,226.0,226.0,222.0,222.42,206.14,8108555
2016-07-08,222.25,224.8,221.32,224.05,207.65,5656625
2016-07-11,226.4,229.78,226.22,228.7,211.96,9376860
2016-07-12,228.4,231.19,227.62,230.73,213.84,8146520
2016-07-13,230.54,230.65,227.6,229.34,212.55,8914315
2016-07-14,229.6,234.78,229.08,234.29,217.14,9619720
2016-07-15,234.4,237.24,232.11,235.84,218.58,9389850
2016-07-18,235.02,236.89,234.06,234.9,217.71,5684970
2016-07-19,234.0,234.19,228.7,230.67,213.79,10242095
2016-07-20,231.1,233.75,229.62,232.56,215.54,7295870
2016-07-21,232.4,234.0,230.08,230.93,214.03,5165295
2016-07-22,231.0,233.27,229.86,231.34,214.41,9143215
2016-07-25,230.01,237.87,229.55,236.55,219.24,10202270
2016-07-26,236.6,242.22,235.43,240.03,222.46,12171520
2016-07-27,241.18,242.9,235.22,240.09,222.52,40172445
2016-07-28,241.39,245.57,240.53,244.7,226.79,17546355
2016-07-29,245.0,247.2,241.8,243.39,225.58,12436060
2016-08-01,244.8,247.0,240.71,244.28,226.4,8392665
2016-08-02,245.2,248.9,244.57,245.68,227.7,9455220
2016-08-03,246.6,248.98,243.53,247.11,229.02,14034865
2016-08-04,248.1,249.06,244.01,246.31,228.28,9219130
2016-08-05,247.96,252.6,246.9,251.69,233.27,10681115
2016-08-08,253.63,254.0,251.04,253.05,234.53,6486035
2016-08-09,253.03,253.17,250.2,251.97,233.53,8699890
2016-08-10,252.8,254.37,249.52,253.48,234.93,12298940
2016-08-11,253.0,253.0,247.22,250.5,232.17,17711960
2016-08-12,250.8,258.8,250.6,258.14,239.25,17444495
2016-08-16,259.79,262.99,257.98,258.99,240.03,14094365
2016-08-17,260.2,261.98,257.06,261.67,242.52,8196950
2016-08-18,262.04,264.95,261.6,264.13,244.8,9260895
2016-08-19,264.2,267.8,263.2,267.19,247.63,8321130
2016-08-22,267.0,269.85,266.54,268.66,249.0,10797710
2016-08-23,268.64,270.27,267.1,268.25,248.62,10622375
2016-08-24,268.25,268.57,266.01,267.57,247.99,9255800
2016-08-25,267.86,269.92,267.4,268.71,249.04,18358660
2016-08-26,269.32,269.4,263.81,265.3,245.88,11571115
2016-08-29,264.94,268.6,263.4,267.73,248.13,14935990
2016-08-30,268.6,274.95,268.04,271.04,251.2,16352895
2016-08-31,272.0,276.46,268.4,273.22,253.22,115844660
2016-09-01,273.94,275.33,272.03,272.97,252.99,10078310
2016-09-02,273.0,278.85,272.46,277.67,257.35,10368200
2016-09-06,277.99,289.8,277.99,288.16,267.07,15724805
2016-09-07,289.54,289.54,278.01,280.31,259.79,25600470
2016-09-08,277.43,278.0,264.25,265.65,246.21,35636540
2016-09-09,250.01,263.0,249.39,255.25,236.57,78742560
2016-09-12,249.8,249.8,239.4,241.02,223.38,43954345
2016-09-14,240.62,251.39,240.62,250.7,232.35,31911355
2016-09-15,248.0,248.0,241.24,244.36,226.48,24159660
2016-09-16,246.4,247.87,231.78,233.96,216.84,51458690
2016-09-19,233.2,238.75,231.16,235.47,218.24,36763550
2016-09-20,237.82,242.69,234.26,241.41,223.74,23871605
2016-09-21,241.82,245.56,241.82,244.05,226.19,18703315
2016-09-22,249.0,251.8,246.18,249.31,231.06,23157050
2016-09-23,249.0,249.78,245.61,246.63,228.58,10170100
2016-09-26,244.39,248.6,243.25,247.07,228.99,12014610
2016-09-27,249.4,250.36,247.64,249.38,231.13,14692145
2016-09-28,249.2,254.96,249.0,254.24,235.63,15717525
2016-09-29,255.2,260.99,245.0,246.16,228.14,43012315
2016-09-30,246.31,251.82,242.31,250.94,232.57,20948795
2016-10-03,255.0,256.6,252.65,254.05,235.46,10837885
2016-10-04,256.0,258.36,254.06,256.81,238.01,11167390
2016-10-05,258.8,259.5,254.2,255.83,237.11,8482040
2016-10-06,247.42,259.0,246.3,256.01,237.27,29599565
2016-10-07,255.2,256.96,253.23,254.76,236.11,8982320
2016-10-10,255.8,258.0,255.2,255.9,237.17,6132935
2016-10-13,253.6,256.78,247.06,251.14,232.76,12997300
2016-10-14,252.0,253.6,248.83,251.99,233.55,9909040
2016-10-17,252.88,253.4,248.45,250.11,231.8,6591605
2016-10-18,251.0,259.36,251.0,258.21,239.31,12869390
2016-10-19,259.59,261.71,255.45,258.31,239.4,14327055
2016-10-20,260.2,264.73,259.36,261.76,242.6,28955560
2016-10-21,262.81,264.0,259.4,263.48,244.2,13051360
2016-10-24,264.0,265.59,261.21,262.16,242.97,6980205
2016-10-25,262.0,262.4,259.7,261.69,242.54,6748985
2016-10-26,260.79,262.72,256.91,258.05,239.16,9314120
2016-10-27,260.0,260.19,248.42,250.72,232.37,24423540
2016-10-28,251.8,255.58,251.46,254.46,235.84,6607850
2016-11-01,254.69,254.69,249.42,249.89,231.6,8123990
2016-11-02,247.21,247.59,240.16,241.93,224.22,14708685
2016-11-03,242.2,253.0,238.0,241.76,224.07,9504210
2016-11-04,243.0,243.08,234.52,239.22,221.71,10946935
2016-11-07,242.0,246.38,240.8,241.47,223.8,8729235
2016-11-08,243.0,247.18,239.23,245.29,227.34,9374000
2016-11-09,228.0,245.9,224.61,243.83,225.98,22095675
2016-11-10,248.0,262.6,246.06,258.05,239.16,23416240
2016-11-11,254.0,257.2,241.93,242.98,225.2,23019025
2016-11-15,243.6,243.6,229.42,231.49,214.55,23185210
2016-11-16,235.4,239.8,226.71,236.4,219.1,18857495
2016-11-17,236.99,241.65,233.23,234.63,217.46,12123435
2016-11-18,235.64,237.11,232.02,236.15,218.87,14506735
2016-11-21,236.4,238.29,221.14,222.5,206.22,17277555
2016-11-22,225.74,228.2,219.03,226.33,209.76,18976840
2016-11-23,229.0,229.2,223.62,225.05,208.58,12537850
2016-11-24,224.02,226.0,221.84,223.97,207.58,10787270
2016-11-25,226.09,234.34,224.97,233.54,216.45,13887575
2016-11-28,227.0,235.2,226.8,229.92,213.09,15220840
2016-11-29,230.38,232.76,228.28,228.91,212.16,13297495
2016-11-30,229.6,236.16,229.23,234.77,217.59,16167775
2016-12-01,235.14,236.95,231.4,232.2,215.21,10222350
2016-12-02,230.8,232.72,228.52,230.03,213.19,12103050
2016-12-05,231.4,237.5,230.21,236.71,219.39,8199915
2016-12-06,237.54,241.29,235.48,238.63,221.16,11322055
2016-12-07,239.7,244.0,234.98,237.65,220.26,19343400
2016-12-08,238.72,243.78,238.65,243.11,225.32,8945565
2016-12-09,244.0,245.0,240.77,243.95,226.1,10060200
2016-12-12,242.4,243.6,237.41,238.53,221.07,7934645
2016-12-13,239.0,241.96,236.02,241.33,223.67,10786580
2016-12-14,242.0,242.14,238.71,239.22,221.71,8792235
2016-12-15,236.44,240.9,236.03,237.04,219.69,14376015
2016-12-16,237.89,239.4,234.51,236.42,219.12,14828850
2016-12-19,236.8,237.57,234.81,235.96,218.69,7153710
2016-12-20,236.1,236.71,228.75,229.42,212.63,10497495
2016-12-21,230.38,231.31,226.82,227.67,211.01,12158130
2016-12-22,227.34,227.34,223.0,225.23,208.75,8476115
2016-12-23,225.2,227.99,224.56,224.94,208.48,8115335
2016-12-26,223.98,224.2,218.11,220.3,204.18,10491065
2016-12-27,220.34,226.62,219.9,225.6,209.09,8043755
2016-12-28,225.78,227.8,222.1,222.61,206.32,9113155
2016-12-29,222.0,230.74,221.02,229.66,212.85,14143345
2016-12-30,229.54,232.25,229.0,231.29,214.36,8215860
2017-01-02,232.12,232.4,226.26,228.93,212.17,7840160
2017-01-03,229.0,234.54,228.09,232.58,215.56,8751180
2017-01-04,233.2,234.38,231.66,232.63,215.6,6142000
